Jahr;Monat;Destination;Destination_tx;Kt;Bettenmonat;Ankuenfte;Logiernaechte;AKAL;LNAL;Betriebe;Betten;Zimmer;Zimmernächte;AKSchweiz;AKBaltischeStaaten;AKDeutschland;AKFrankreich;AKItalien;AKÖsterreich;AKVereinigtesKönigreich;AKIrland;AKNiederlande;AKBelgien;AKLuxemburg;AKDänemark;AKSchweden;AKNorwegen;AKFinnland;AKSpanien;AKPortugal;AKGriechenland;AKTürkei;AKÜbrigesEuropa;AKLiechtenstein;AKIsland;AKPolen;AKUngarn;AKBelarus;AKBulgarien;AKChile;AKVereinigteStaaten;AKKanada;AKBrasilien;AKArgentinien;AKZentralamerika.Karibik;AKÜbrigesSüdamerika;AKÄgypten;AKÜbrigesNordafrika;AKSüdafrika;AKÜbrigesAfrika;AKIsrael;AKIndien;AKIran;AKJapan;AKÜbrigesSüd_2undOstasien;AKAustralien.Neuseeland.Ozeanien;AKChina;AKGolfStaaten;AKHongkong;AKIndonesien;AKSüdkorea;AKMalaysia;AKPhilippinen;AKSingapur;AKTaiwan;AKThailand;AKÜbrigesWestasien;AKSerbien.Montenegro;AKKroatien;AKRumänien;AKRussland;AKSlowakei;AKSlowenien;AKTschechien;AKUkraine;AKMalta;AKZypern;AKAustralien;AKNeuseeland.Ozeanien;AKEstland;AKLettland;AKLitauen;AKSerbien;AKMexiko;AKÜbrigesZentralamerika.Karibik;AKBahrain;AKKatar;AKKuwait;AKOman;AKSaudi_1Arabien;AKVereinigteArabischeEmirate;LNSchweiz;LNBaltischeStaaten;LNDeutschland;LNFrankreich;LNItalien;LNÖsterreich;LNVereinigtesKönigreich;LNIrland;LNNiederlande;LNBelgien;LNLuxemburg;LNDänemark;LNSchweden;LNNorwegen;LNFinnland;LNSpanien;LNPortugal;LNGriechenland;LNTürkei;LNÜbrigesEuropa;LNLiechtenstein;LNIsland;LNPolen;LNUngarn;LNBelarus;LNBulgarien;LNChile;LNVereinigteStaaten;LNKanada;LNBrasilien;LNArgentinien;LNZentralamerika.Karibik;LNÜbrigesSüdamerika;LNÄgypten;LNÜbrigesNordafrika;LNSüdafrika;LNÜbrigesAfrika;LNIsrael;LNIndien;LNIran;LNJapan;LNÜbrigesSüd_2undOstasien;LNAustralien.Neuseeland.Ozeanien;LNChina;LNGolf-Staaten;LNHongkong;LNIndonesien;LNSüdkorea;LNMalaysia;LNPhilippinen;LNSingapur;LNTaiwan;LNThailand;LNÜbrigesWestasien;LNSerbien.Montenegro;LNKroatien;LNRumänien;LNRussland;LNSlowakei;LNSlowenien;LNTschechien;LNUkraine;LNMalta;LNZypern;LNAustralien;LNNeuseeland.Ozeanien;LNEstland;LNLettland;LNLitauen;LNSerbien;LNMexiko;LNÜbrigesZentralamerika.Karibik;LNBahrain;LNKatar;LNKuwait;LNOman;LNSaudi_1Arabien;LNVereinigteArabischeEmirate;SummeAK;SummeLN
2019;5;4;Zürichsee;99;128743;33497;57699;15430;29310;89;4153;2422;40577;18067;0;4728;602;884;980;1137;80;326;183;70;53;111;35;58;395;78;34;60;148;31;2;129;55;0;19;0;436;39;63;6;0;20;3;5;13;23;49;2211;0;77;28;0;1148;0;16;27;268;15;3;18;42;131;6;0;22;59;95;36;131;64;13;5;1;46;3;11;4;1;22;28;9;2;0;0;2;4;27;28389;0;8302;998;1375;1613;2381;214;527;338;168;105;212;60;97;656;190;58;157;331;39;2;346;124;0;90;0;1099;105;132;11;0;50;7;13;28;59;128;4833;0;170;65;0;1953;0;35;46;325;43;11;61;47;209;23;0;77;135;295;87;244;171;31;8;1;74;4;36;34;3;70;71;23;7;0;0;10;7;86;33497;57699
2019;6;0;Rest Schweiz;8;48060;6376;12338;815;1552;42;1602;721;7557;5561;0;342;27;36;47;36;0;60;9;4;19;6;1;4;36;9;0;1;10;6;0;9;3;1;3;0;35;9;1;0;0;0;4;0;1;0;0;0;0;1;0;0;7;0;0;0;2;1;0;0;0;0;0;0;3;5;13;3;1;7;13;0;0;6;16;1;0;0;2;0;0;0;0;0;0;9;6;10786;0;680;41;74;62;55;0;100;32;8;36;6;2;4;67;24;0;4;28;9;0;14;6;1;6;0;65;49;4;0;0;0;18;0;1;0;0;0;0;1;0;0;11;0;0;0;2;4;0;0;0;0;0;0;5;12;17;7;1;14;27;0;0;7;24;1;0;0;4;0;0;0;0;0;0;9;10;6376;12338
2019;6;0;Rest Schweiz;14;36570;11434;17696;5650;8888;25;1219;630;10956;5784;0;2183;281;293;217;292;21;201;71;21;68;44;46;39;89;25;9;17;78;10;12;75;25;0;2;0;452;60;20;6;0;2;5;7;5;4;64;41;2;39;8;0;304;0;18;6;19;5;5;43;60;29;18;0;5;14;37;21;6;35;12;7;0;50;15;0;34;2;2;3;3;2;2;2;6;36;15;8808;0;2981;352;389;314;513;50;325;123;30;78;69;64;72;152;76;11;31;90;12;16;110;83;0;2;0;1222;122;37;27;0;4;20;16;5;6;95;82;2;83;12;0;417;0;52;6;20;12;7;75;66;32;21;0;10;44;50;21;11;66;15;10;0;74;18;0;58;2;3;8;5;2;2;2;6;59;38;11434;17696
2019;6;0;Rest Schweiz;15;42780;7136;12025;1323;2650;52;1426;770;8297;5813;0;783;59;36;64;13;1;35;14;7;8;10;9;2;8;3;1;0;3;6;0;13;5;0;0;0;68;4;7;1;0;2;0;0;3;0;4;8;0;6;4;0;27;0;3;0;9;7;2;4;5;8;2;0;0;0;16;1;4;9;7;1;0;10;1;0;0;5;5;2;0;0;0;0;0;2;6;9375;0;1290;103;64;104;41;1;73;21;7;10;15;22;6;10;6;3;0;3;6;0;64;7;0;0;0;287;17;23;1;0;4;0;0;6;0;11;25;0;20;23;0;69;0;3;0;13;59;6;8;7;21;8;0;0;0;57;4;4;15;7;3;0;22;12;0;0;5;8;14;6;0;0;0;0;20;6;7136;12025
2019;6;0;Rest Schweiz;16;61410;12554;20570;2204;3519;40;2047;584;10841;10350;0;1092;67;44;53;41;0;0;8;0;38;5;0;0;10;0;0;0;92;254;0;0;5;0;0;0;224;17;4;0;0;11;0;0;2;7;14;5;0;27;111;0;12;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;18;5;0;0;0;0;0;0;0;0;0;0;0;0;17051;0;1689;98;58;89;140;0;0;12;0;73;11;0;0;12;0;0;0;158;304;0;0;7;0;0;0;431;32;8;0;0;15;0;0;14;15;30;8;0;66;138;0;16;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;44;8;0;0;0;0;0;0;0;0;0;0;0;0;12554;20570
2019;6;0;Rest Schweiz;17;27360;4057;8968;2028;5425;30;912;535;6358;2029;0;934;54;130;150;42;0;90;16;1;21;5;7;17;16;4;0;11;36;4;4;25;8;0;2;0;91;7;13;0;0;2;0;5;0;19;6;13;0;12;10;0;37;0;8;4;17;18;0;3;1;4;38;0;7;6;10;4;9;23;0;23;0;4;0;5;0;1;18;2;24;0;0;0;1;6;0;3543;0;2091;92;324;538;75;0;135;23;21;34;5;12;21;35;29;0;25;98;17;10;303;67;0;2;0;266;8;84;0;0;2;0;9;0;21;6;167;0;28;24;0;164;0;15;4;20;71;0;32;20;4;85;0;7;26;70;36;42;59;0;93;0;7;0;7;0;1;27;3;52;0;0;0;2;6;0;4057;8968
2019;6;1;Heidiland;17;81060;10419;20954;2691;6612;57;2702;1327;13885;7728;0;1049;97;127;120;167;1;80;40;14;13;25;11;12;12;6;12;6;18;64;0;16;21;0;3;0;170;30;16;0;0;7;0;0;1;0;13;12;2;32;4;0;56;0;12;0;42;2;2;6;3;15;15;0;4;6;131;1;5;4;9;3;0;18;3;4;9;3;2;0;25;0;8;5;6;65;26;14342;0;2549;175;337;248;347;5;128;53;31;16;34;17;14;30;8;16;47;20;144;0;40;56;0;5;0;433;62;43;0;0;12;6;0;2;0;27;128;10;46;8;0;66;0;48;0;56;2;4;17;4;18;30;0;4;27;442;2;5;10;31;8;0;89;5;14;59;24;2;0;49;0;21;33;6;118;321;10419;20954
2019;6;2;St.Gallen-Bodensee;17;97140;22814;41658;8780;16732;64;3238;1749;28710;14034;0;3267;352;426;617;373;45;287;87;14;40;114;19;72;101;18;23;32;130;51;18;201;79;9;4;0;381;75;53;11;0;26;10;1;10;46;31;34;7;152;23;0;301;0;250;10;147;6;52;49;108;76;5;0;15;42;103;17;19;76;56;1;0;70;4;9;1;4;13;4;7;2;10;4;0;19;61;24926;0;5713;546;697;1523;688;71;459;152;27;94;174;45;177;201;55;49;68;401;108;28;562;183;9;9;0;922;172;169;28;0;57;38;3;29;87;69;86;14;250;54;0;550;0;279;16;166;39;52;105;139;129;14;0;53;123;297;25;27;171;99;1;0;148;8;15;3;14;17;7;9;9;10;6;0;46;138;22814;41658
2019;6;3;Toggenburg;17;51780;5202;11041;1325;3358;49;1726;838;6799;3877;0;926;17;30;47;10;0;108;10;2;4;1;2;3;2;0;0;0;0;34;0;9;2;0;0;0;17;12;3;0;0;0;0;0;0;1;0;1;0;1;4;0;4;0;1;0;6;0;0;8;0;2;0;0;2;0;1;3;0;25;0;0;0;1;2;0;0;0;10;0;0;0;0;0;0;14;0;7683;0;2326;45;111;73;21;0;281;18;5;4;1;12;4;60;0;0;0;0;34;0;74;8;0;0;0;27;74;7;0;0;0;0;0;0;3;0;8;0;5;8;0;18;0;2;0;15;0;0;18;0;4;0;0;6;0;1;3;0;31;0;0;0;1;4;0;0;0;20;0;0;0;0;0;0;26;0;5202;11041
2019;6;4;Zürichsee;17;18960;3643;6361;1238;2497;25;632;323;4197;2405;0;512;58;83;79;41;3;43;25;5;11;20;14;8;11;4;0;2;18;3;0;20;11;3;2;0;106;5;5;0;0;3;1;0;0;0;12;20;0;2;0;0;13;0;2;0;0;0;0;1;7;0;1;0;1;11;17;1;7;4;6;0;0;12;2;1;9;0;1;1;0;0;0;2;0;8;1;3864;0;920;88;199;164;116;20;61;44;9;12;29;19;10;12;14;0;2;27;6;0;35;28;9;3;0;308;14;16;0;0;3;1;0;0;0;36;35;0;2;0;0;29;0;2;0;0;0;0;8;11;0;1;0;5;30;34;2;23;6;12;0;0;34;3;1;9;0;1;4;14;0;0;2;0;23;1;3643;6361
2019;6;0;Rest Schweiz;20;107430;23909;43301;9374;16831;110;3581;1974;30294;14535;0;5058;341;393;414;240;14;549;69;28;34;33;82;18;77;30;7;24;447;30;9;131;56;2;8;0;254;38;18;16;0;8;2;2;0;5;83;175;4;23;17;0;114;0;10;3;27;3;3;9;16;16;1;0;9;32;62;32;28;69;30;0;3;42;16;27;0;5;11;2;11;0;5;2;1;36;10;26470;0;8213;526;823;697;378;23;868;141;88;44;58;101;24;203;120;8;45;921;51;9;313;262;4;176;0;587;64;39;18;0;22;5;2;0;7;108;330;4;39;34;0;163;0;22;19;91;5;9;18;24;50;3;0;11;188;107;155;34;187;48;0;7;66;20;39;0;5;50;5;13;0;31;2;1;80;23;23909;43301
2019;6;0;Rest Schweiz;99;7517730;1861285;3539795;1096074;2148135;4058;250591;128430;2250375;765211;0;148654;59184;35477;15661;69434;3605;26480;18012;3037;4675;6982;4005;3552;20671;5760;2432;4493;6496;1319;718;5799;3875;792;1395;0;152462;14924;10539;2859;0;5412;1307;1665;2496;4634;6713;66584;448;31184;10780;0;110804;0;16321;11132;33240;4440;2167;10313;31205;11194;2979;0;1141;3266;10688;1369;1346;4756;2677;469;469;20729;3108;482;543;638;1014;3393;4031;725;4093;2566;1442;17711;11108;1391660;0;314716;99568;62537;29763;152147;7637;52559;50977;6312;9262;13711;8222;7197;37499;11431;5400;8786;12128;2230;1546;12769;9860;1776;3377;0;318133;29895;23013;6386;0;11761;3825;4833;6418;16150;14403;146521;978;54419;20616;0;149450;0;24966;19329;49574;8051;5537;21000;44937;19798;7456;0;2896;7046;24353;3224;3095;9692;5723;1153;1252;42120;6559;937;1231;1287;2327;6913;8542;1849;8913;6596;4038;45906;23624;1861285;3539795
2019;6;1;Heidiland;99;10350;3316;4895;1449;1929;9;345;176;3279;1867;0;409;27;69;37;38;6;64;17;7;7;16;21;1;12;0;0;17;0;9;0;10;7;0;2;0;19;2;3;0;0;0;0;2;5;0;0;2;0;52;0;0;25;0;12;4;33;1;0;0;0;0;0;0;0;317;6;1;1;2;1;0;3;2;2;2;0;0;0;0;0;2;0;7;9;111;47;2966;0;615;62;84;55;56;6;87;17;10;7;20;21;1;14;0;0;27;0;12;0;12;14;0;6;0;41;2;6;0;0;0;0;2;7;0;0;10;0;59;0;0;37;0;12;5;33;1;0;0;0;0;0;0;0;317;9;2;1;2;1;0;9;2;2;18;0;0;0;0;0;2;0;7;9;160;47;3316;4895
2019;6;4;Zürichsee;99;123540;34660;60480;15043;29470;89;4118;2512;42353;19617;0;4580;661;835;682;1189;82;400;236;45;80;154;62;72;292;55;27;49;181;33;13;137;75;1;21;0;899;97;68;17;0;21;17;2;17;31;49;1485;1;96;39;0;999;0;33;54;245;20;6;107;2;27;10;0;34;60;118;41;18;96;37;6;4;78;17;5;7;9;24;29;7;0;4;2;9;94;40;31010;0;8338;1120;1577;1255;2691;137;802;404;70;164;344;122;133;549;110;45;157;246;58;17;367;164;2;39;0;2075;297;189;43;0;39;40;2;19;64;99;3390;1;168;86;0;1399;0;82;106;271;34;10;212;2;98;21;0;84;168;229;96;32;213;92;22;8;222;52;26;50;10;73;66;23;0;7;4;9;201;125;34660;60480
2019;7;0;Rest Schweiz;8;49662;7615;16732;906;1624;42;1602;721;8422;6709;0;341;40;64;44;60;4;61;13;7;7;11;4;7;2;0;6;1;2;11;0;11;6;0;0;0;54;13;4;0;0;0;0;3;0;0;10;0;0;5;0;0;14;0;4;0;2;0;0;0;0;7;1;0;0;2;11;2;0;11;4;0;0;20;8;10;0;0;5;0;2;0;1;2;0;5;4;15108;0;654;58;84;80;107;5;140;13;37;15;19;4;7;2;0;6;4;2;29;0;20;10;0;0;0;64;17;10;0;0;0;0;8;0;0;11;0;0;5;0;0;30;0;4;0;2;0;0;0;0;13;3;0;0;4;20;5;0;23;4;0;0;32;8;14;0;0;8;0;2;0;3;14;0;9;15;7615;16732
2019;7;0;Rest Schweiz;14;37789;10661;16816;5630;8962;25;1219;630;10666;5031;0;1914;257;298;229;339;30;249;165;22;157;46;94;21;164;10;2;12;14;3;2;45;53;8;5;0;345;48;23;6;0;10;2;2;3;5;97;20;3;37;30;0;290;0;35;4;14;2;0;15;62;23;5;0;3;18;56;29;3;81;9;8;0;69;18;5;4;0;3;8;4;11;4;8;6;34;29;7854;0;2764;345;447;338;636;37;339;239;40;194;57;143;31;209;17;5;29;67;3;4;62;83;8;5;0;920;82;73;13;0;31;10;4;12;5;135;37;3;60;55;0;369;0;67;4;20;2;0;23;78;33;7;0;3;81;99;39;3;218;16;12;0;106;29;17;6;0;3;12;7;12;6;14;6;45;83;10661;16816
2019;7;0;Rest Schweiz;15;43896;6086;10909;1584;3099;51;1416;766;7292;4502;0;935;65;69;82;25;2;46;19;10;27;13;11;3;13;3;1;2;0;9;0;14;7;0;0;0;55;7;1;0;0;0;0;1;0;2;5;5;1;5;14;0;51;0;5;0;0;1;0;7;6;0;0;0;0;3;11;0;7;6;0;0;2;11;4;0;0;0;3;0;1;3;0;0;0;3;8;7810;0;1634;104;163;148;59;4;106;64;22;61;20;39;3;51;3;1;2;0;9;0;36;23;0;0;0;188;44;4;0;0;0;0;7;0;7;15;6;3;16;53;0;66;0;8;0;0;6;0;8;13;0;0;0;0;6;21;0;7;7;0;0;4;17;4;0;0;0;5;0;2;4;0;0;0;12;14;6086;10909
2019;7;0;Rest Schweiz;16;63457;13348;22810;2800;4927;40;2047;584;10975;10548;0;1559;89;25;54;82;0;0;32;0;46;18;0;0;11;0;0;0;85;230;0;0;0;0;0;0;313;30;2;0;0;2;0;0;2;0;11;0;0;24;83;0;24;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;28;6;31;0;0;0;0;0;0;0;0;0;0;0;17883;0;2694;137;29;139;145;0;0;79;0;79;34;0;0;16;0;0;0;114;300;0;0;0;0;0;0;673;52;2;0;0;2;0;0;8;0;21;0;0;68;167;0;32;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;71;8;39;0;0;0;0;0;0;0;0;0;0;0;13348;22810
2019;7;0;Rest Schweiz;17;28272;3427;8471;1775;5200;30;912;535;5902;1652;0;650;128;123;94;38;6;85;30;5;33;8;16;5;28;5;2;5;7;2;1;81;20;0;7;0;83;8;6;0;0;1;2;2;0;7;4;14;0;3;8;0;34;0;2;4;7;2;0;7;0;0;1;0;2;12;25;8;16;36;5;17;0;12;2;0;8;14;11;1;13;0;0;17;0;2;0;3271;0;1816;183;371;447;79;15;162;52;33;40;8;24;8;82;11;2;9;27;5;5;266;152;0;37;0;183;41;27;0;0;1;2;2;0;94;5;234;0;19;11;0;88;0;35;8;11;27;0;16;11;0;1;0;3;22;44;60;30;68;8;114;0;24;2;0;9;80;18;1;29;0;0;36;0;2;0;3427;8471
2019;7;1;Heidiland;17;87048;13240;29332;3933;10827;58;2808;1354;18845;9307;0;1715;111;178;138;267;9;125;49;44;104;27;62;21;56;3;6;3;4;76;6;14;13;0;0;0;161;12;4;43;0;0;0;0;6;1;15;8;0;33;4;0;83;0;18;3;17;3;0;0;15;5;19;0;3;13;120;3;2;23;23;2;14;28;5;4;5;0;2;0;3;2;4;4;4;131;57;18505;0;4160;204;408;256;1102;9;194;153;86;185;71;127;36;118;7;18;34;5;165;12;30;14;0;0;0;389;47;4;43;0;0;0;0;11;5;69;17;0;53;8;0;122;0;38;9;17;3;0;0;19;9;38;0;3;46;716;33;2;33;128;6;28;127;17;4;10;0;2;0;14;12;66;8;6;666;605;13240;29332
2019;7;2;St.Gallen-Bodensee;17;100378;20878;39092;9878;18951;64;3238;1749;25808;11000;0;3965;404;508;716;251;23;271;162;38;134;127;73;40;152;86;39;16;93;16;6;79;68;4;21;0;365;64;48;11;0;12;5;1;5;53;61;28;0;252;33;0;371;0;70;10;364;3;0;17;68;30;4;0;16;35;89;23;11;130;24;2;0;87;13;4;4;0;31;9;16;0;2;18;4;71;122;20141;0;7598;608;952;1235;524;46;474;252;100;181;179;104;65;272;198;42;28;404;18;21;198;170;20;43;0;835;108;105;13;0;85;29;2;47;94;113;144;0;370;52;0;854;0;98;15;385;4;0;26;107;85;13;0;28;66;305;91;19;247;61;2;0;189;24;6;10;0;46;14;25;0;40;18;4;123;317;20878;39092
2019;7;3;Toggenburg;17;53506;5260;13444;1018;3470;49;1726;838;8300;4242;0;662;27;59;31;23;1;25;6;3;19;9;10;4;2;1;0;0;3;6;0;9;4;0;0;0;9;10;4;2;0;0;0;0;0;6;7;10;0;0;0;0;13;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;9;4;0;0;22;0;0;0;0;0;0;0;0;0;2;2;7;4;9974;0;2422;47;220;61;76;1;56;34;6;31;17;41;4;62;31;0;0;3;18;0;39;9;0;0;0;19;34;8;2;0;0;0;0;0;6;17;31;0;0;0;0;13;0;0;0;0;14;0;0;0;0;0;0;0;0;0;1;0;28;4;0;0;74;0;0;0;0;0;0;0;0;0;20;2;7;12;5260;13444
2019;7;4;Zürichsee;17;19592;3416;6461;1298;2814;25;632;323;4231;2118;0;560;64;71;68;67;7;37;33;0;8;5;11;11;8;14;9;1;12;5;0;25;5;1;6;0;74;25;1;0;0;0;31;1;1;0;15;5;0;16;0;0;13;0;0;0;2;0;0;4;3;0;4;0;1;2;9;3;2;0;4;0;2;11;2;0;0;6;0;5;0;0;0;0;0;16;12;3647;0;959;94;170;113;153;13;63;63;0;15;9;23;17;13;151;39;1;27;5;0;43;9;13;8;0;269;108;1;0;0;0;106;8;2;0;38;20;0;44;0;0;20;0;0;0;2;0;0;10;9;0;8;0;5;6;26;6;4;0;12;0;2;24;2;4;4;9;0;8;0;0;0;0;0;33;23;3416;6461
2019;7;0;Rest Schweiz;20;110825;22282;46186;9188;17505;110;3575;1968;31382;13094;0;5309;464;382;462;215;7;505;122;39;89;57;106;51;125;18;5;15;21;13;7;106;73;2;5;0;261;33;11;0;0;3;1;0;8;0;22;9;0;19;15;0;63;0;8;3;20;1;0;3;0;6;2;0;14;21;48;30;10;136;25;1;0;44;22;4;2;9;46;4;1;0;46;6;0;24;9;28681;0;9284;752;856;854;318;12;944;241;93;114;77;130;123;304;83;6;46;106;30;15;340;201;7;20;0;739;71;66;0;0;8;6;0;20;0;46;21;0;38;21;0;115;0;19;5;20;2;0;3;0;29;24;0;33;243;74;144;31;261;41;2;0;107;43;8;6;16;65;4;2;0;106;10;0;86;14;22282;46186
2019;7;0;Rest Schweiz;99;7770088;2145690;4300194;1242397;2499253;4059;250648;128450;2569243;903293;0;168271;69518;37644;18531;78181;4079;47239;31587;3770;10326;11343;8161;3967;25735;5169;2770;3546;5585;1369;654;7140;4558;590;1416;0;166559;17068;10736;2527;0;4455;1692;1594;1942;3431;12571;43577;362;45932;10980;0;131213;0;15207;3538;39870;2884;1973;5291;22971;8847;4193;0;866;3981;13159;1748;1159;6614;2982;495;531;21858;2979;944;585;807;1405;4540;4303;1562;7859;5883;2832;27476;17267;1800941;0;369554;119500;71239;35694;169730;8872;85146;98599;8443;19876;20871;15101;8155;46289;10561;5955;7055;12318;2518;1091;15284;11134;1404;3270;0;344228;34960;23771;5134;0;9563;5166;4738;4934;10875;32168;94896;761;82124;20735;0;183263;0;26453;6558;61409;5344;4366;11434;34741;16370;10601;0;2028;8589;29889;4263;2641;15224;6752;1224;1415;43737;6275;1622;1198;1509;2824;8522;7961;4358;21025;18078;6934;76079;44855;2145690;4300194
2019;7;1;Heidiland;99;10695;3348;5193;1587;2303;9;345;176;3514;1761;0;464;38;91;25;18;1;26;31;14;14;17;34;9;22;0;0;2;0;0;4;12;18;0;0;0;21;2;0;0;0;0;0;0;0;0;0;0;0;75;0;0;30;0;4;0;24;0;0;0;1;0;0;0;0;295;3;3;40;27;0;0;0;16;0;0;0;1;0;1;1;0;1;2;6;174;20;2890;0;724;102;111;41;44;2;34;56;21;16;17;44;9;37;0;0;3;0;0;8;16;18;0;0;0;22;16;0;0;0;0;0;0;0;0;0;0;0;85;0;0;30;0;4;0;24;0;0;0;1;0;0;0;0;295;3;3;240;27;0;0;0;18;0;0;0;2;0;9;9;0;1;6;6;178;21;3348;5193
2019;7;4;Zürichsee;99;128464;29172;53170;14914;28311;90;4144;2435;35955;14258;0;4801;608;607;623;908;84;443;248;50;115;126;68;56;294;142;22;59;203;33;10;164;44;3;27;0;678;52;51;23;0;23;2;8;34;13;62;1029;0;59;39;0;1570;0;29;4;397;11;4;37;6;57;37;0;18;60;133;22;31;90;29;9;3;73;12;18;3;16;31;30;16;8;25;12;15;161;136;24859;0;8718;1074;1102;1211;1791;165;751;442;89;233;258;143;100;519;512;34;152;392;75;27;336;125;3;46;0;1775;134;102;55;0;142;10;19;85;48;95;2144;0;227;74;0;2055;0;75;10;429;19;8;113;10;119;95;0;61;167;296;59;85;170;75;19;7;168;14;26;33;21;106;56;40;12;87;24;27;326;291;29172;53170
2019;8;0;Rest Schweiz;8;49662;8657;17316;1119;2237;42;1602;721;8978;7538;0;506;63;40;62;103;0;43;7;13;12;32;5;4;15;4;0;4;6;12;0;12;0;13;2;0;61;3;0;0;0;0;0;1;0;2;0;1;0;1;0;0;9;0;0;0;7;0;0;0;0;0;2;0;0;0;9;6;4;1;4;0;0;17;2;0;0;0;0;0;3;0;0;6;2;20;0;15079;0;959;96;89;125;265;0;75;19;29;20;38;7;4;26;7;0;4;16;13;0;17;0;39;2;0;140;12;0;0;0;0;0;2;0;3;0;4;0;5;0;0;34;0;0;0;27;0;0;0;0;0;2;0;0;0;16;13;4;1;8;0;0;24;2;0;0;0;0;0;8;0;0;34;2;46;0;8657;17316
2019;8;0;Rest Schweiz;14;37789;13487;20418;5708;8665;25;1219;630;12659;7779;0;2174;326;446;225;249;43;292;111;18;42;35;38;20;216;17;7;14;12;26;4;35;46;2;7;0;322;49;18;4;0;27;0;2;15;11;40;13;4;67;6;0;188;0;17;3;34;6;0;7;32;11;15;0;1;25;70;29;1;85;17;0;5;45;12;7;1;8;3;9;8;14;5;10;2;22;33;11753;0;3040;424;642;296;424;77;462;149;41;53;68;47;24;285;28;7;28;12;38;7;47;50;4;29;0;798;62;63;4;0;48;0;18;25;22;53;27;14;109;8;0;228;0;32;3;36;10;0;7;52;15;15;0;3;116;109;32;4;116;20;0;7;62;12;7;4;8;6;14;20;38;10;10;8;24;104;13487;20418
2019;8;0;Rest Schweiz;15;43896;8030;13346;1872;3548;51;1416;766;8790;6158;0;1052;87;143;85;31;0;49;25;7;12;7;0;36;28;2;0;0;2;22;0;10;5;0;0;0;75;15;25;2;0;4;5;1;2;4;2;7;0;6;0;0;19;0;7;0;1;1;2;6;0;5;0;0;2;6;2;3;14;9;1;2;0;8;4;0;1;1;3;0;2;0;0;1;2;11;8;9798;0;1742;139;227;126;116;0;78;49;7;56;22;9;67;51;6;0;0;4;43;0;18;30;0;0;0;245;23;91;8;0;4;10;1;2;4;4;35;0;10;0;0;36;0;11;0;2;4;2;20;0;7;0;0;2;8;3;3;35;11;1;2;0;29;23;0;1;2;6;0;2;0;0;3;2;92;14;8030;13346
2019;8;0;Rest Schweiz;16;62527;16600;26864;3160;5256;40;2017;586;12950;13440;0;2071;91;33;83;39;0;0;21;0;47;5;0;0;36;0;0;0;266;7;0;0;0;0;0;0;244;22;6;0;0;5;0;0;0;0;14;2;0;25;84;0;14;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;18;14;7;0;0;0;0;0;0;0;0;0;0;0;21608;0;3340;180;64;133;111;0;0;39;0;87;9;0;0;65;0;0;0;381;26;0;0;0;0;0;0;386;55;6;0;0;5;0;0;0;0;67;2;0;61;136;0;21;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;33;30;11;0;0;0;0;0;0;0;0;0;0;0;16600;26864
2019;8;0;Rest Schweiz;17;28272;3700;9874;1952;6053;30;912;535;6864;1748;0;882;61;109;115;53;3;86;23;2;14;12;6;2;33;7;3;13;97;9;1;28;17;0;0;0;52;1;6;0;0;4;1;1;1;7;5;31;0;14;16;0;31;0;5;0;2;6;6;4;2;1;7;0;5;14;17;15;26;9;6;20;0;15;1;0;0;0;22;4;0;0;0;11;1;3;4;3821;0;2476;140;339;396;105;3;163;59;27;24;22;6;2;135;13;47;48;122;17;1;197;144;0;0;0;177;1;73;0;0;13;3;9;8;45;9;317;0;33;28;0;194;0;17;0;8;26;18;7;10;1;13;0;10;23;38;46;114;19;13;42;0;39;13;0;0;0;47;19;0;0;0;102;1;3;28;3700;9874
2019;8;1;Heidiland;17;87048;14124;28441;4030;10634;58;2808;1354;17882;10094;0;1604;153;333;165;223;4;169;54;49;27;23;14;14;22;0;2;7;48;42;0;16;6;0;0;0;217;26;6;6;0;0;9;1;3;1;81;4;2;31;0;0;92;0;10;0;24;0;2;3;6;2;3;0;2;11;162;8;8;17;22;3;10;38;5;0;8;4;0;6;5;6;7;17;0;155;32;17807;0;3782;276;739;297;502;4;320;136;141;50;42;41;19;36;0;6;65;63;59;0;28;8;0;0;0;425;128;9;8;0;0;41;5;4;7;593;7;4;44;0;0;146;0;15;0;34;0;6;9;9;3;6;0;3;21;1059;35;10;36;129;8;36;136;9;0;28;6;0;22;6;12;64;39;0;543;315;14124;28441
